,Trade_Date,Initial_Price,Inventory,Total_Pay,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
28,2016/2/26,17,0.860027949,28,0.903379521,0.695457742,0.568100462,13.6,0
29,2016/2/26,19,0.538831064,28,0.573679487,1,0.203293235,15.2,0
30,2016/2/26,11,0.552821979,28,0.002870327,0.660079476,0.252325745,8.8,0
31,2016/2/26,22,0.842030892,28,0.617144914,0.908601555,0.743825854,17.6,0
32,2016/2/26,21,0.124173315,28,0.326644902,0.75008516,0.195429481,16.8,0
33,2016/2/26,19,0.279183679,28,0.527058102,0.423875077,0.581358927,15.2,0
34,2016/2/26,21,0.585759271,28,0.885942099,0.028740901,0.970019989,16.8,0
35,2016/2/26,13,0.969595748,28,0.35726976,0.425328639,0.846828801,10.4,0
36,2016/2/26,16,0.561030219,28,0.908535151,0.495552883,0.239847759,12.8,0
37,2016/2/26,12,0.018647289,28,0.623360116,0.893311596,0.493769714,9.6,0
38,2016/2/27,25,0.225709339,40,0.015821243,0.504082224,0.193434283,20,0
39,2016/2/27,13,0.71298898,40,0.929437234,0.156185518,0.639460881,10.4,0
40,2016/2/27,14,0.559716982,40,0.690896918,0.226420853,0.524670309,11.2,0
41,2016/2/27,11,0.01255598,40,0.99732285,1,0.92480797,8.8,0
42,2016/2/27,21,0.07197428,40,0.172340508,0.625403877,0.26329677,16.8,0
43,2016/2/27,5,0.96727633,40,0.13713575,0.281502177,0.065961091,4,0
44,2016/2/27,25,0.568100462,40,0.932595463,0.695457742,0.735065963,20,0
45,2016/2/27,13,0.203293235,40,0.696818161,1,0.77217803,10.4,0
46,2016/2/27,18,0.252325745,40,0.066000173,0.660079476,0.907815853,14.4,0
47,2016/2/27,15,0.743825854,40,0.755463053,0.908601555,0.931972069,12,0
48,2016/2/27,24,0.195429481,40,0.753876188,0.75008516,0.013951573,19.2,0
49,2016/2/27,6,0.581358927,40,0.923024536,0.423875077,0.234362086,4.8,0
50,2016/2/27,15,0.970019989,40,0.711524759,0.028740901,0.616778357,12,0
51,2016/2/27,15,0.846828801,40,0.124270962,0.425328639,0.949016321,12,0
52,2016/2/27,22,0.239847759,40,0.019880134,0.495552883,0.950176119,17.6,0
53,2016/2/27,11,0.493769714,40,0.026210987,0.893311596,0.556653188,8.8,0
54,2016/2/27,16,0.619955718,40,0.028306488,1,0.91560635,12.8,0
55,2016/2/27,12,0.8289809,40,0.246211068,1,0.641566209,9.6,0
56,2016/2/27,17,0.156791395,40,0.860027949,0.742793663,0.390007714,13.6,0
57,2016/2/27,19,0.018576202,40,0.538831064,1,0.485990667,15.2,0
58,2016/2/27,11,0.070022144,40,0.552821979,0.22280103,0.604310483,8.8,0
59,2016/2/27,22,0.486345111,40,0.842030892,1,0.549547922,17.6,0
60,2016/2/27,21,0.606329462,40,0.124173315,0.85646491,0.926181427,16.8,0
61,2016/2/27,19,0.568851437,40,0.279183679,0.450953582,0.918733436,15.2,0
62,2016/2/27,21,0.317362409,40,0.585759271,0.844259073,0.394875613,16.8,0
63,2016/2/27,13,0.988616154,40,0.969595748,0.562214143,0.963262528,10.4,0
64,2016/2/27,16,0.579745219,40,0.561030219,1,0.173955667,12.8,0
65,2016/2/27,12,0.380141173,40,0.018647289,1,0.126329519,9.6,0
66,2016/2/27,15,0.550948219,40,0.800632673,1,0.135079158,12,0
67,2016/2/27,19,0.745334431,40,0.232974274,0,0.505662166,15.2,0
68,2016/2/27,13,0.669232893,40,0.807105196,0,0.021524805,10.4,0
69,2016/2/27,15,0.264919558,40,0.387860644,0.347767069,0.947970211,12,0
70,2016/2/27,13,0.066334834,40,0.863541855,0.680018535,0.827115471,10.4,0
71,2016/2/27,12,0.370084198,40,0.747121643,1,0.015018981,9.6,0
72,2016/2/27,13,0.629717507,40,0.556240234,0.757817474,0.176196256,10.4,0
73,2016/2/27,16,0.21017401,40,0.136455226,0,0.332063574,12.8,0
74,2016/2/27,11,0.752755554,40,0.05991769,0.446897994,0.130996845,8.8,0
75,2016/2/27,18,0.066536481,40,0.121343456,1,0.809490692,14.4,0
76,2016/2/27,25,0.260315099,40,0.044551879,0.715047368,0.344736653,20,0
77,2016/2/27,20,0.804754564,40,0.107494129,0.98100559,0.940107482,16,0
78,2016/2/28,25,0.279183679,35,0.408136803,0.593667701,0.156791395,20,0
79,2016/2/28,13,0.585759271,35,0.23702698,0.041344826,0.018576202,10.4,0
80,2016/2/28,14,0.969595748,35,0.903379521,0.717207849,0.070022144,11.2,0
81,2016/2/28,11,0.561030219,35,0.573679487,1,0.486345111,8.8,0
82,2016/2/28,21,0.018647289,35,0.002870327,0.97102208,0.606329462,16.8,0
83,2016/2/28,5,0.800632673,35,0.617144914,0.504082224,0.568851437,4,0
84,2016/2/28,25,0.232974274,35,0.326644902,0.156185518,0.317362409,20,0
85,2016/2/28,13,0.807105196,35,0.527058102,0.226420853,0.988616154,10.4,0
86,2016/2/28,18,0.387860644,35,0.885942099,1,0.579745219,14.4,0
87,2016/2/28,15,0.863541855,35,0.35726976,0.625403877,0.380141173,12,0
88,2016/2/28,24,0.747121643,35,0.908535151,0.281502177,0.550948219,19.2,0
89,2016/2/28,6,0.556240234,35,0.623360116,0.695457742,0.745334431,4.8,0
90,2016/2/28,15,0.136455226,35,0.015821243,1,0.669232893,12,0
91,2016/2/28,15,0.05991769,35,0.929437234,0.660079476,0.264919558,12,0
92,2016/2/28,22,0.121343456,35,0.690896918,0.908601555,0.066334834,17.6,0
93,2016/2/28,11,0.044551879,35,0.99732285,0.75008516,0.370084198,8.8,0
94,2016/2/28,16,0.107494129,35,0.172340508,0.423875077,0.629717507,12.8,0
95,2016/2/28,12,0.225709339,35,0.13713575,0.028740901,0.21017401,9.6,0
96,2016/2/28,17,0.71298898,35,0.932595463,0.425328639,0.752755554,13.6,0
97,2016/2/28,19,0.559716982,35,0.696818161,0.495552883,0.066536481,15.2,0
98,2016/2/28,11,0.01255598,35,0.066000173,0.893311596,0.260315099,8.8,0
99,2016/2/28,22,0.07197428,35,0.755463053,1,0.804754564,17.6,0
100,2016/2/28,21,0.96727633,35,0.753876188,1,0.193434283,16.8,0
101,2016/2/28,19,0.568100462,35,0.923024536,0.742793663,0.639460881,15.2,0
102,2016/2/28,21,0.203293235,35,0.711524759,1,0.524670309,16.8,0
103,2016/2/28,13,0.252325745,35,0.124270962,0.22280103,0.92480797,10.4,0
104,2016/2/28,16,0.743825854,35,0.019880134,1,0.26329677,12.8,0
105,2016/2/28,12,0.195429481,35,0.026210987,0.85646491,0.065961091,9.6,0
106,2016/2/28,15,0.581358927,35,0.028306488,0.450953582,0.735065963,12,0
107,2016/2/28,19,0.970019989,35,0.246211068,0.844259073,0.77217803,15.2,0
108,2016/2/28,13,0.846828801,35,0.860027949,0.562214143,0.907815853,10.4,0
109,2016/2/28,15,0.239847759,35,0.538831064,1,0.931972069,12,0
110,2016/2/28,13,0.493769714,35,0.552821979,1,0.013951573,10.4,0
111,2016/2/28,12,0.619955718,35,0.842030892,1,0.234362086,9.6,0
112,2016/2/28,13,0.8289809,35,0.124173315,0,0.616778357,10.4,0
113,2016/2/29,25,0.397676837,18,0.574117605,0.621106873,0.449912133,20,0
114,2016/2/29,13,0.165354197,18,0.146728575,0.891407607,0.578389614,10.4,0
115,2016/2/29,14,0.92750858,18,0.589305537,0.049690411,0.408136803,11.2,0
116,2016/2/29,11,0.34776586,18,0.69975836,1,0.23702698,8.8,0
117,2016/2/29,21,0.750812103,18,0.102334429,1,0.903379521,16.8,0
118,2016/2/29,5,0.725997985,18,0.414055988,0.851247169,0.573679487,4,0
119,2016/2/29,25,0.883306091,18,0.694400158,1,0.002870327,20,0
120,2016/2/29,13,0.623672207,18,0.41417927,0.25813607,0.617144914,10.4,0
121,2016/2/29,18,0.750942434,18,0.049953459,0.538554887,0.326644902,14.4,0
122,2016/2/29,15,0.348898342,18,0.535896406,0.132115283,0.527058102,12,0
123,2016/2/29,24,0.269927892,18,0.663794645,0.46605596,0.885942099,19.2,0
124,2016/2/29,6,0.895886218,18,0.514889112,0.865177733,0.35726976,4.8,0
125,2016/2/29,15,0.42809119,18,0.944594756,0.254169624,0.908535151,12,0
126,2016/2/29,15,0.964840047,18,0.586555041,0.401623237,0.623360116,12,0
127,2016/2/29,22,0.663441498,18,0.903401915,0.25641365,0.015821243,17.6,0
128,2016/2/29,11,0.62169572,18,0.137474704,0.177397179,0.929437234,8.8,0
129,2016/2/29,16,0.114745973,18,0.139276347,0.264376935,0.690896918,12.8,0
130,2016/2/29,12,0.949489259,18,0.807391289,0.593667701,0.99732285,9.6,0
131,2016/3/1,25,0.015821243,28,0.750812103,0.46605596,0.800632673,20,0
132,2016/3/1,13,0.929437234,28,0.725997985,0.865177733,0.232974274,10.4,0
133,2016/3/1,14,0.690896918,28,0.883306091,0.254169624,0.807105196,11.2,0
134,2016/3/1,11,0.99732285,28,0.623672207,0.401623237,0.387860644,8.8,0
135,2016/3/1,21,0.172340508,28,0.750942434,0.25641365,0.863541855,16.8,0
136,2016/3/1,5,0.13713575,28,0.348898342,0.177397179,0.747121643,4,0
137,2016/3/1,25,0.932595463,28,0.269927892,0.264376935,0.556240234,20,0
138,2016/3/1,13,0.696818161,28,0.895886218,0.593667701,0.136455226,10.4,0
139,2016/3/1,18,0.066000173,28,0.42809119,0.041344826,0.05991769,14.4,0
140,2016/3/1,15,0.755463053,28,0.964840047,0.717207849,0.121343456,12,0
141,2016/3/1,24,0.753876188,28,0.663441498,1,0.044551879,19.2,0
142,2016/3/1,6,0.923024536,28,0.62169572,0.97102208,0.107494129,4.8,0
143,2016/3/1,15,0.711524759,28,0.114745973,0.504082224,0.225709339,12,0
144,2016/3/1,15,0.124270962,28,0.949489259,0.156185518,0.71298898,12,0
145,2016/3/1,22,0.019880134,28,0.449912133,0.226420853,0.559716982,17.6,0
146,2016/3/1,11,0.026210987,28,0.578389614,1,0.01255598,8.8,0
147,2016/3/1,16,0.028306488,28,0.408136803,0.625403877,0.07197428,12.8,0
148,2016/3/1,12,0.246211068,28,0.23702698,0.281502177,0.96727633,9.6,0
149,2016/3/1,17,0.860027949,28,0.903379521,0.695457742,0.568100462,13.6,0
150,2016/3/1,19,0.538831064,28,0.573679487,1,0.203293235,15.2,0
151,2016/3/1,11,0.552821979,28,0.002870327,0.660079476,0.252325745,8.8,0
152,2016/3/1,22,0.842030892,28,0.617144914,0.908601555,0.743825854,17.6,0
153,2016/3/1,21,0.124173315,28,0.326644902,0.75008516,0.195429481,16.8,0
154,2016/3/1,19,0.279183679,28,0.527058102,0.423875077,0.581358927,15.2,0
155,2016/3/1,21,0.585759271,28,0.885942099,0.028740901,0.970019989,16.8,0
156,2016/3/1,13,0.969595748,28,0.35726976,0.425328639,0.846828801,10.4,0
157,2016/3/1,16,0.561030219,28,0.908535151,0.495552883,0.239847759,12.8,0
158,2016/3/1,12,0.018647289,28,0.623360116,0.893311596,0.493769714,9.6,0
159,2016/3/2,25,0.326644902,26,0.397676837,0.538554887,0.552821979,20,0
160,2016/3/2,13,0.527058102,26,0.165354197,0.132115283,0.842030892,10.4,0
161,2016/3/2,14,0.885942099,26,0.92750858,0.46605596,0.124173315,11.2,0
162,2016/3/2,11,0.35726976,26,0.34776586,0.865177733,0.279183679,8.8,0
163,2016/3/2,21,0.908535151,26,0.750812103,0.254169624,0.585759271,16.8,0
164,2016/3/2,5,0.623360116,26,0.725997985,0.401623237,0.969595748,4,0
165,2016/3/2,25,0.015821243,26,0.883306091,0.25641365,0.561030219,20,0
166,2016/3/2,13,0.929437234,26,0.623672207,0.177397179,0.018647289,10.4,0
167,2016/3/2,18,0.690896918,26,0.750942434,0.264376935,0.800632673,14.4,0
168,2016/3/2,15,0.99732285,26,0.348898342,0.593667701,0.232974274,12,0
169,2016/3/2,24,0.172340508,26,0.269927892,0.041344826,0.807105196,19.2,0
170,2016/3/2,6,0.13713575,26,0.895886218,0.717207849,0.387860644,4.8,0
171,2016/3/2,15,0.932595463,26,0.42809119,1,0.863541855,12,0
172,2016/3/2,15,0.696818161,26,0.964840047,0.97102208,0.747121643,12,0
173,2016/3/2,22,0.066000173,26,0.663441498,0.504082224,0.556240234,17.6,0
174,2016/3/2,11,0.755463053,26,0.62169572,0.156185518,0.136455226,8.8,0
175,2016/3/2,16,0.753876188,26,0.114745973,0.226420853,0.05991769,12.8,0
176,2016/3/2,12,0.923024536,26,0.949489259,1,0.121343456,9.6,0
177,2016/3/2,17,0.711524759,26,0.449912133,0.625403877,0.044551879,13.6,0
178,2016/3/2,19,0.124270962,26,0.578389614,0.281502177,0.107494129,15.2,0
179,2016/3/2,11,0.019880134,26,0.408136803,0.695457742,0.225709339,8.8,0
180,2016/3/2,22,0.026210987,26,0.23702698,1,0.71298898,17.6,0
181,2016/3/2,21,0.028306488,26,0.903379521,0.660079476,0.559716982,16.8,0
182,2016/3/2,19,0.246211068,26,0.573679487,0.908601555,0.01255598,15.2,0
183,2016/3/2,21,0.860027949,26,0.002870327,0.75008516,0.07197428,16.8,0
184,2016/3/2,13,0.538831064,26,0.617144914,0.423875077,0.96727633,10.4,0
185,2016/3/3,25,0.015821243,28,0.750812103,0.46605596,0.800632673,20,0
186,2016/3/3,13,0.929437234,28,0.725997985,0.865177733,0.232974274,10.4,0
187,2016/3/3,14,0.690896918,28,0.883306091,0.254169624,0.807105196,11.2,0
188,2016/3/3,11,0.99732285,28,0.623672207,0.401623237,0.387860644,8.8,0
189,2016/3/3,21,0.172340508,28,0.750942434,0.25641365,0.863541855,16.8,0
190,2016/3/3,5,0.13713575,28,0.348898342,0.177397179,0.747121643,4,0
191,2016/3/3,25,0.932595463,28,0.269927892,0.264376935,0.556240234,20,0
192,2016/3/3,13,0.696818161,28,0.895886218,0.593667701,0.136455226,10.4,0
193,2016/3/3,18,0.066000173,28,0.42809119,0.041344826,0.05991769,14.4,0
194,2016/3/3,15,0.755463053,28,0.964840047,0.717207849,0.121343456,12,0
195,2016/3/3,24,0.753876188,28,0.663441498,1,0.044551879,19.2,0
196,2016/3/3,6,0.923024536,28,0.62169572,0.97102208,0.107494129,4.8,0
197,2016/3/3,15,0.711524759,28,0.114745973,0.504082224,0.225709339,12,0
198,2016/3/3,15,0.124270962,28,0.949489259,0.156185518,0.71298898,12,0
199,2016/3/3,22,0.019880134,28,0.449912133,0.226420853,0.559716982,17.6,0
200,2016/3/3,11,0.026210987,28,0.578389614,1,0.01255598,8.8,0
201,2016/3/3,16,0.028306488,28,0.408136803,0.625403877,0.07197428,12.8,0
202,2016/3/3,12,0.246211068,28,0.23702698,0.281502177,0.96727633,9.6,0
203,2016/3/3,17,0.860027949,28,0.903379521,0.695457742,0.568100462,13.6,0
204,2016/3/3,19,0.538831064,28,0.573679487,1,0.203293235,15.2,0
205,2016/3/3,11,0.552821979,28,0.002870327,0.660079476,0.252325745,8.8,0
206,2016/3/3,22,0.842030892,28,0.617144914,0.908601555,0.743825854,17.6,0
207,2016/3/3,21,0.124173315,28,0.326644902,0.75008516,0.195429481,16.8,0
208,2016/3/3,19,0.279183679,28,0.527058102,0.423875077,0.581358927,15.2,0
209,2016/3/3,21,0.585759271,28,0.885942099,0.028740901,0.970019989,16.8,0
210,2016/3/3,13,0.969595748,28,0.35726976,0.425328639,0.846828801,10.4,0
211,2016/3/3,16,0.561030219,28,0.908535151,0.495552883,0.239847759,12.8,0
212,2016/3/3,12,0.018647289,28,0.623360116,0.893311596,0.493769714,9.6,0
213,2016/3/4,25,0.121343456,39,0.908535151,0.97102208,0.752755554,20,0
214,2016/3/4,13,0.044551879,39,0.623360116,0.504082224,0.066536481,10.4,0
215,2016/3/4,14,0.107494129,39,0.015821243,0.156185518,0.260315099,11.2,0
216,2016/3/4,11,0.225709339,39,0.929437234,0.226420853,0.804754564,8.8,0
217,2016/3/4,21,0.71298898,39,0.690896918,1,0.193434283,16.8,0
218,2016/3/4,5,0.559716982,39,0.99732285,0.625403877,0.639460881,4,0
219,2016/3/4,25,0.01255598,39,0.172340508,0.281502177,0.524670309,20,0
220,2016/3/4,13,0.07197428,39,0.13713575,0.695457742,0.92480797,10.4,0
221,2016/3/4,18,0.96727633,39,0.932595463,1,0.26329677,14.4,0
222,2016/3/4,15,0.568100462,39,0.696818161,0.660079476,0.065961091,12,0
223,2016/3/4,24,0.203293235,39,0.066000173,0.908601555,0.735065963,19.2,0
224,2016/3/4,6,0.252325745,39,0.755463053,0.75008516,0.77217803,4.8,0
225,2016/3/4,15,0.743825854,39,0.753876188,0.423875077,0.907815853,12,0
226,2016/3/4,15,0.195429481,39,0.923024536,0.028740901,0.931972069,12,0
227,2016/3/4,22,0.581358927,39,0.711524759,0.425328639,0.013951573,17.6,0
228,2016/3/4,11,0.970019989,39,0.124270962,0.495552883,0.234362086,8.8,0
229,2016/3/4,16,0.846828801,39,0.019880134,0.893311596,0.616778357,12.8,0
230,2016/3/4,12,0.239847759,39,0.026210987,1,0.949016321,9.6,0
231,2016/3/4,17,0.493769714,39,0.028306488,1,0.950176119,13.6,0
232,2016/3/4,19,0.619955718,39,0.246211068,0.742793663,0.556653188,15.2,0
233,2016/3/4,11,0.8289809,39,0.860027949,1,0.91560635,8.8,0
234,2016/3/4,22,0.156791395,39,0.538831064,0.22280103,0.641566209,17.6,0
235,2016/3/4,21,0.018576202,39,0.552821979,1,0.390007714,16.8,0
236,2016/3/4,19,0.070022144,39,0.842030892,0.85646491,0.485990667,15.2,0
237,2016/3/4,21,0.486345111,39,0.124173315,0.450953582,0.604310483,16.8,0
238,2016/3/4,13,0.606329462,39,0.279183679,0.844259073,0.549547922,10.4,0
239,2016/3/4,16,0.568851437,39,0.585759271,0.562214143,0.926181427,12.8,0
240,2016/3/4,12,0.317362409,39,0.969595748,1,0.918733436,9.6,0
241,2016/3/4,15,0.988616154,39,0.561030219,1,0.394875613,12,0
242,2016/3/4,19,0.579745219,39,0.018647289,1,0.963262528,15.2,0
243,2016/3/4,13,0.380141173,39,0.800632673,0,0.173955667,10.4,0
244,2016/3/4,15,0.550948219,39,0.232974274,0,0.126329519,12,0
245,2016/3/4,13,0.745334431,39,0.807105196,0.347767069,0.135079158,10.4,0
246,2016/3/4,12,0.669232893,39,0.387860644,0.680018535,0.505662166,9.6,0
247,2016/3/4,13,0.264919558,39,0.863541855,1,0.021524805,10.4,0
248,2016/3/4,16,0.066334834,39,0.747121643,0.757817474,0.947970211,12.8,0
249,2016/3/4,11,0.370084198,39,0.556240234,0,0.827115471,8.8,0
250,2016/3/4,18,0.629717507,39,0.136455226,0.446897994,0.015018981,14.4,0
251,2016/3/4,25,0.21017401,39,0.05991769,1,0.176196256,20,0
252,2016/3/5,25,0.92480797,51,0.863541855,0.423875077,0.315244803,20,0
253,2016/3/5,13,0.26329677,51,0.747121643,0.028740901,0.892888709,10.4,0
254,2016/3/5,14,0.065961091,51,0.556240234,0.425328639,0.577857215,11.2,0
255,2016/3/5,11,0.735065963,51,0.136455226,0.495552883,0.184010202,8.8,0
256,2016/3/5,21,0.77217803,51,0.05991769,0.893311596,0.787929234,16.8,0
257,2016/3/5,5,0.907815853,51,0.121343456,1,0.612031177,4,0
258,2016/3/5,25,0.931972069,51,0.044551879,1,0.053909272,20,0
259,2016/3/5,13,0.013951573,51,0.107494129,0.742793663,0.42019368,10.4,0
260,2016/3/5,18,0.234362086,51,0.225709339,1,0.679068837,14.4,0
261,2016/3/5,15,0.616778357,51,0.71298898,0.22280103,0.918601778,12,0
262,2016/3/5,24,0.949016321,51,0.559716982,1,0.000402025,19.2,0
263,2016/3/5,6,0.950176119,51,0.01255598,0.85646491,0.976759149,4.8,0
264,2016/3/5,15,0.556653188,51,0.07197428,0.450953582,0.376580315,12,0
265,2016/3/5,15,0.91560635,51,0.96727633,0.844259073,0.973783538,12,0
266,2016/3/5,22,0.641566209,51,0.568100462,0.562214143,0.604716101,17.6,0
267,2016/3/5,11,0.390007714,51,0.203293235,1,0.828845808,8.8,0
268,2016/3/5,16,0.485990667,51,0.252325745,1,0.574711505,12.8,0
269,2016/3/5,12,0.604310483,51,0.743825854,1,0.628076198,9.6,0
270,2016/3/5,17,0.549547922,51,0.195429481,0,0.285576282,13.6,0
271,2016/3/5,19,0.926181427,51,0.581358927,0,0.586833341,15.2,0
272,2016/3/5,11,0.918733436,51,0.970019989,0.347767069,0.750021764,8.8,0
273,2016/3/5,22,0.394875613,51,0.846828801,0.680018535,0.858313836,17.6,0
274,2016/3/5,21,0.963262528,51,0.239847759,1,0.755082188,16.8,0
275,2016/3/5,19,0.173955667,51,0.493769714,0.757817474,0.698057248,15.2,0
276,2016/3/5,21,0.126329519,51,0.619955718,0,0.86447943,16.8,0
277,2016/3/5,13,0.135079158,51,0.8289809,0.446897994,0.322680997,10.4,0
278,2016/3/5,16,0.505662166,51,0.156791395,1,0.670788791,12.8,0
279,2016/3/5,12,0.021524805,51,0.018576202,0.715047368,0.450873936,9.6,0
280,2016/3/5,15,0.947970211,51,0.070022144,0.98100559,0.382102752,12,0
281,2016/3/5,19,0.827115471,51,0.486345111,0.488835929,0.41081135,15.2,0
282,2016/3/5,13,0.015018981,51,0.606329462,0.499620966,0.401479583,10.4,0
283,2016/3/5,15,0.176196256,51,0.568851437,0.693280695,0.317383946,12,0
284,2016/3/5,13,0.332063574,51,0.317362409,0.805025824,0.621919368,10.4,0
285,2016/3/5,12,0.130996845,51,0.988616154,0.69914986,0.430247271,9.6,0
286,2016/3/5,13,0.809490692,51,0.579745219,0.659504323,0.973802078,10.4,0
287,2016/3/5,16,0.344736653,51,0.380141173,0.264668857,0.677800891,12.8,0
288,2016/3/5,11,0.940107482,51,0.550948219,0.788781893,0.198569888,8.8,0
289,2016/3/5,18,0.58201418,51,0.745334431,0.660910635,0.426701009,14.4,0
290,2016/3/5,25,0.878831984,51,0.669232893,1,0.34334624,20,0
291,2016/3/5,20,0.844734445,51,0.264919558,1,0.797638804,16,0
292,2016/3/5,16,0.905392319,51,0.066334834,0.692578209,0.879998289,12.8,0
293,2016/3/5,12,0.459880266,51,0.370084198,0.412357525,0.903841956,9.6,0
294,2016/3/5,13,0.546346816,51,0.629717507,0.280634796,0.662719812,10.4,0
295,2016/3/5,25,0.798603591,51,0.21017401,0.811747177,0.270208262,20,0
296,2016/3/5,17,0.285718852,51,0.752755554,0.638670034,0.252366702,13.6,0
297,2016/3/5,13,0.490253523,51,0.066536481,0.428073162,0.854897943,10.4,0
298,2016/3/5,17,0.599110308,51,0.260315099,0.621798428,0.527714646,13.6,0
299,2016/3/5,27,0.015533276,51,0.804754564,0.289999578,0.802161084,21.6,0
300,2016/3/5,17,0.593481408,51,0.193434283,0.949016017,0.572488517,13.6,0
301,2016/3/5,20,0.433676349,51,0.639460881,0.376435718,0.733142525,16,0
302,2016/3/5,18,0.807360529,51,0.524670309,1,0.519011627,14.4,0
303,2016/3/6,25,0.556240234,38,0.885942099,1,0.066334834,20,0
304,2016/3/6,13,0.136455226,38,0.35726976,0.97102208,0.370084198,10.4,0
305,2016/3/6,14,0.05991769,38,0.908535151,0.504082224,0.629717507,11.2,0
306,2016/3/6,11,0.121343456,38,0.623360116,0.156185518,0.21017401,8.8,0
307,2016/3/6,21,0.044551879,38,0.015821243,0.226420853,0.752755554,16.8,0
308,2016/3/6,5,0.107494129,38,0.929437234,1,0.066536481,4,0
309,2016/3/6,25,0.225709339,38,0.690896918,0.625403877,0.260315099,20,0
310,2016/3/6,13,0.71298898,38,0.99732285,0.281502177,0.804754564,10.4,0
311,2016/3/6,18,0.559716982,38,0.172340508,0.695457742,0.193434283,14.4,0
312,2016/3/6,15,0.01255598,38,0.13713575,1,0.639460881,12,0
313,2016/3/6,24,0.07197428,38,0.932595463,0.660079476,0.524670309,19.2,0
314,2016/3/6,6,0.96727633,38,0.696818161,0.908601555,0.92480797,4.8,0
315,2016/3/6,15,0.568100462,38,0.066000173,0.75008516,0.26329677,12,0
316,2016/3/6,15,0.203293235,38,0.755463053,0.423875077,0.065961091,12,0
317,2016/3/6,22,0.252325745,38,0.753876188,0.028740901,0.735065963,17.6,0
318,2016/3/6,11,0.743825854,38,0.923024536,0.425328639,0.77217803,8.8,0
319,2016/3/6,16,0.195429481,38,0.711524759,0.495552883,0.907815853,12.8,0
320,2016/3/6,12,0.581358927,38,0.124270962,0.893311596,0.931972069,9.6,0
321,2016/3/6,17,0.970019989,38,0.019880134,1,0.013951573,13.6,0
322,2016/3/6,19,0.846828801,38,0.026210987,1,0.234362086,15.2,0
323,2016/3/6,11,0.239847759,38,0.028306488,0.742793663,0.616778357,8.8,0
324,2016/3/6,22,0.493769714,38,0.246211068,1,0.949016321,17.6,0
325,2016/3/6,21,0.619955718,38,0.860027949,0.22280103,0.950176119,16.8,0
326,2016/3/6,19,0.8289809,38,0.538831064,1,0.556653188,15.2,0
327,2016/3/6,21,0.156791395,38,0.552821979,0.85646491,0.91560635,16.8,0
328,2016/3/6,13,0.018576202,38,0.842030892,0.450953582,0.641566209,10.4,0
329,2016/3/6,16,0.070022144,38,0.124173315,0.844259073,0.390007714,12.8,0
330,2016/3/6,12,0.486345111,38,0.279183679,0.562214143,0.485990667,9.6,0
331,2016/3/6,15,0.606329462,38,0.585759271,1,0.604310483,12,0
332,2016/3/6,19,0.568851437,38,0.969595748,1,0.549547922,15.2,0
333,2016/3/6,13,0.317362409,38,0.561030219,1,0.926181427,10.4,0
