,Trade_Date,Initial_Price,Inventory,Total_Pay,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
21,2016-02-26,25,0.7916231853067416,28,0.970798194813456,1.0,0.6451189984951727,20.0,0.0
22,2016-02-26,18,0.4930907184029588,28,0.22484261212330414,0.27177371123735033,0.30269888812875856,14.4,0.0
23,2016-02-26,20,0.9651581834600466,28,0.13876915695467273,0.571871352061284,0.8287812022495744,16.0,0.0
24,2016-02-26,26,0.5203119444971533,28,0.6149324753622187,0.35004869019669343,0.24471954767634918,20.8,0.0
25,2016-02-26,19,0.9030215954972695,28,0.49192893928474624,0.8182096904803969,0.7037806929924809,15.200000000000001,0.0
26,2016-02-26,24,0.24980456060231693,28,0.1831527336532205,0.4120934765545299,0.5358882408436372,19.200000000000003,0.0
27,2016-02-26,12,0.5214873031839404,28,0.1093105151646997,0.13846920857436062,0.380809518748513,9.600000000000001,0.0
28,2016-02-26,16,0.5057456833900043,28,0.5395755249234239,1.0,0.17861793515885238,12.8,0.0
29,2016-02-26,23,0.813071480728264,28,0.2892992815482438,0.5248485790981932,0.8858316044330559,18.400000000000002,0.0
30,2016-02-26,20,0.07319422123083008,28,0.10305405184612337,0.2806351220512583,0.08023349348478681,16.0,0.0
31,2016-02-26,17,0.8362070007447454,28,0.49060154817431567,1.0,0.8035886470755149,13.600000000000001,0.0
32,2016-02-26,21,0.8042356353788297,28,0.6320916847324551,0.0,0.6834703518935442,16.8,0.0
33,2016-02-26,18,0.4063212708530659,28,0.03796921692694821,0.3482973115365581,0.46201044129800417,14.4,0.0
34,2016-02-26,19,0.036451248322167173,28,0.5001079204417592,0.24904215335353463,0.6640493094413982,15.200000000000001,0.0
35,2016-02-26,15,0.7672541069525759,28,0.0835434299294453,0.0,0.2826662622956666,12.0,0.0
36,2016-02-26,18,0.6789275690306019,28,0.7913182347443759,0.0,0.8615747749365014,14.4,0.0
37,2016-02-26,18,0.9189288882574176,28,0.7580360249227713,0.5711588756109008,0.17847955589273656,14.4,0.0
38,2016-02-27,25,0.8453451587639734,40,0.7967609569319023,1.0,0.36078049378522115,20.0,0.0
39,2016-02-27,14,0.16827530536724433,40,0.71724223227523,0.5100067993738249,0.4180995426775659,11.200000000000001,0.0
40,2016-02-27,17,0.664968962904761,40,0.14714757194169303,0.8840309436639909,0.18140428905736694,13.600000000000001,0.0
41,2016-02-27,19,0.8078354592960695,40,0.6587482589541455,0.2235814017892676,0.5210141032821763,15.200000000000001,0.0
42,2016-02-27,13,0.5497141208007275,40,0.06925207000983546,0.0,0.5349917609279157,10.4,0.0
43,2016-02-27,17,0.16471665877901287,40,0.35707062835287895,0.0,0.31704388193619615,13.600000000000001,0.0
44,2016-02-27,16,0.03552880483036336,40,0.8128295501637063,0.7915609258787559,0.7370880595522907,12.8,0.0
45,2016-02-27,8,0.28153381784849374,40,0.4277048330275506,1.0,0.1602024106191695,6.4,0.0
46,2016-02-27,22,0.8078708464535516,40,0.5998544375434464,0.7347058152539435,0.19250821895985537,17.6,0.0
47,2016-02-27,20,0.044766260845139016,40,0.7281612831471338,0.3376976902995738,0.35451101804560603,16.0,0.0
48,2016-02-27,13,0.008216505039312039,40,0.8212276083065595,1.0,0.3783761334314193,10.4,0.0
49,2016-02-27,16,0.36161664771205726,40,0.7605151199802831,0.7186509233185967,0.20628585650065434,12.8,0.0
50,2016-02-27,19,0.06362228569855188,40,0.0071432752789984955,0.6507169926058077,0.9187092051422681,15.200000000000001,0.0
51,2016-02-27,15,0.1494863033242304,40,0.4202568336725351,0.7262888677776588,0.8280935695469476,12.0,0.0
52,2016-02-27,15,0.023190368099362146,40,0.4631362180381473,0.5338114012165764,0.1068767442566414,12.0,0.0
53,2016-02-27,9,0.5247198367686319,40,0.05549950311272267,0.4452618297055598,0.369485915660384,7.2,0.0
54,2016-02-27,19,0.6966959021894129,40,0.5414421320952196,0.0,0.23267109563197375,15.200000000000001,0.0
55,2016-02-27,17,0.42705349301372764,40,0.6077707514438672,0.8508120615905204,0.4510786029505425,13.600000000000001,0.0
56,2016-02-27,18,0.13457045864468764,40,0.8284531949961254,0.5526122747800529,0.2763171862107934,14.4,0.0
57,2016-02-27,9,0.33135721096240567,40,0.9418092681914485,1.0,0.5018068911184235,7.2,0.0
58,2016-02-27,25,0.5903458543063351,40,0.12814785400273287,0.4155907657760768,0.9226031530779568,20.0,0.0
59,2016-02-27,17,0.9406613933963881,40,0.23043067441021947,0.0,0.3825111389298338,13.600000000000001,0.0
60,2016-02-27,15,0.9925577191726402,40,0.6591583970705609,0.5501946840525678,0.6501283286286327,12.0,0.0
61,2016-02-27,27,0.2416029166538498,40,0.13247398881674854,1.0,0.5956211130203741,21.6,0.0
62,2016-02-27,16,0.010579906938345762,40,0.22407863694631935,0.4082884385342437,0.7519535611422076,12.8,0.0
63,2016-02-27,9,0.8306403259938047,40,0.5748625875891491,0.1550715694896253,0.06166533016986864,7.2,0.0
64,2016-02-27,14,0.9266129377700566,40,0.16952372356620915,0.0032040388709084766,0.7448236736818096,11.200000000000001,0.0
65,2016-02-27,5,0.45860347976796934,40,0.7822301513237783,0.0749915944623133,0.9462759271724278,4.0,0.0
66,2016-02-27,22,0.7714423445636822,40,0.8569756261117601,0.44990313159991846,0.6035595516954865,17.6,0.0
67,2016-02-27,14,0.8661990340843911,40,0.03367420450284819,0.010008953270897347,0.28757994211990023,11.200000000000001,0.0
68,2016-02-27,13,0.6096147983345592,40,0.5326448049436736,1.0,0.6723692184292864,10.4,0.0
69,2016-02-27,22,0.8726271831441871,40,0.7969513574435644,0.45868238196230976,0.7120487867813948,17.6,0.0
70,2016-02-27,8,0.023903026142330863,40,0.9751396811571157,0.6543241857473651,0.656450286538602,6.4,0.0
71,2016-02-27,19,0.27159522025956384,40,0.27425859319442125,1.0,0.14693031569354353,15.200000000000001,0.0
72,2016-02-27,6,0.27721958269429525,40,0.16910106336538333,1.0,0.9734755682697008,4.800000000000001,0.0
73,2016-02-27,13,0.12063242830615817,40,0.8767009301816353,0.49363351649121956,0.9553834518208789,10.4,0.0
74,2016-02-27,10,0.9107134542882382,40,0.9091824637608487,0.765987107744249,0.4246255327956413,8.0,0.0
75,2016-02-27,24,0.030439266665623133,40,0.19753288946715686,0.9675132921886799,0.5936373294088721,19.200000000000003,0.0
76,2016-02-27,25,0.6725610295221127,40,0.4415297427026398,0.5035722698251097,0.039628573866894334,20.0,0.0
77,2016-02-27,15,0.0713396872572073,40,0.7192321416923365,0.0,0.9886343345619386,12.0,0.0
78,2016-02-28,25,0.7307081241290383,35,0.7071806008078977,0.0,0.9716242970779807,20.0,0.0
79,2016-02-28,19,0.6511227704415994,35,0.2638866709525134,0.1381039891521057,0.3677029833034604,15.200000000000001,0.0
80,2016-02-28,17,0.4789782973769777,35,0.9267256842537278,0.08806211957858112,0.2049397689077791,13.600000000000001,0.0
81,2016-02-28,7,0.27478050549563926,35,0.8391930577999707,1.0,0.24057032033459902,5.6000000000000005,0.0
82,2016-02-28,15,0.6522231250661847,35,0.7263194984280372,0.5340428835995495,0.8278628014214209,12.0,0.0
83,2016-02-28,15,0.9564495113173804,35,0.48023995608541004,0.0,0.9652281485939154,12.0,0.0
84,2016-02-28,16,0.4355205561751928,35,0.8421031858766468,0.9233377261350861,0.6988099983804235,12.8,0.0
85,2016-02-28,13,0.07013250508767022,35,0.7447523234243593,0.4218646202766275,0.4824970417738299,10.4,0.0
86,2016-02-28,16,0.05773148782296755,35,0.6603259063996125,0.0,0.28704976468113286,12.8,0.0
87,2016-02-28,14,0.08287101879755743,35,0.9139752670059378,0.3016751791579004,0.8336878843431597,11.200000000000001,0.0
88,2016-02-28,10,0.9597071872532211,35,0.6336655637875748,0.3057028101558785,0.8721795083994259,8.0,0.0
89,2016-02-28,21,0.5407608361864938,35,0.3659405848526094,0.16305885111885027,0.0921315918005916,16.8,0.0
90,2016-02-28,21,0.8374624326697224,35,0.5528445731504456,0.6148569076805083,0.21594947101977668,16.8,0.0
91,2016-02-28,25,0.17003354423713468,35,0.19638057670013687,0.0,0.8317610904578665,20.0,0.0
92,2016-02-28,17,0.26034507272891516,35,0.19207229639360313,0.46611906757697186,0.848303897079496,13.600000000000001,0.0
93,2016-02-28,14,0.6919775118728427,35,0.7256696239328209,1.0,0.3146529987639973,11.200000000000001,0.0
94,2016-02-28,14,0.8955703281419836,35,0.7849367034311311,1.0,0.2792945968468563,11.200000000000001,0.0
95,2016-02-28,9,0.34068848446015954,35,0.9720983636837658,1.0,0.43081502201846,7.2,0.0
96,2016-02-28,21,0.06467319799028326,35,0.8509714170415017,1.0,0.5394465002646668,16.8,0.0
97,2016-02-28,11,0.8641196694106438,35,0.5435943265958227,1.0,0.09556681500661357,8.8,0.0
98,2016-02-28,11,0.290872445829476,35,0.08979086952306481,0.04084965779981753,0.8369121387136151,8.8,0.0
99,2016-02-28,15,0.7410824063995626,35,0.4888732446161128,1.0,0.534734870351321,12.0,0.0
100,2016-02-28,24,0.158033654701494,35,0.9279363475621256,0.0,0.7749678150409236,19.200000000000003,0.0
101,2016-02-28,18,0.6949634351408759,35,0.7876181995034763,0.29855744799639083,0.23083626557632686,14.4,0.0
102,2016-02-28,11,0.8414196190311481,35,0.48509422605408814,0.0,0.9652933511063657,8.8,0.0
103,2016-02-28,13,0.7271520787467093,35,0.4552793614808863,1.0,0.7510273073183793,10.4,0.0
104,2016-02-28,20,0.3591075248634914,35,0.21798576840935358,1.0,0.34309386439196143,16.0,0.0
105,2016-02-28,16,0.7266897514901979,35,0.17721338080182358,0.5012926604208751,0.9485276469599547,12.8,0.0
106,2016-02-28,13,0.13946712418246032,35,0.07362366921935759,1.0,0.7005117789662728,10.4,0.0
107,2016-02-28,15,0.31381911523322203,35,0.8923931875870925,0.2626362448441433,0.840561085486237,12.0,0.0
108,2016-02-28,20,0.41958275668294454,35,0.6401766168990589,0.6753084326825112,0.045497305855868864,16.0,0.0
109,2016-02-28,26,0.8772120389443171,35,0.14333231747132136,0.6764728513812408,0.05564154105168817,20.8,0.0
110,2016-02-28,10,0.153740208571143,35,0.4141269197162073,0.0679023630317378,0.7427372735496288,8.0,0.0
111,2016-02-28,13,0.8801247902493156,35,0.04910892439787362,0.818973305640041,0.30468643294839204,10.4,0.0
112,2016-02-28,12,0.7989643192208039,35,0.20937334952236364,1.0,0.5167843658432453,9.600000000000001,0.0
113,2016-02-29,23,0.5833700814446411,18,0.0924219138777983,0.48130270290472027,0.2103275702028241,18.400000000000002,0.0
114,2016-02-29,15,0.6488999511171065,18,0.013629501631003293,0.3448264658441862,0.2095178826973032,12.0,0.0
115,2016-02-29,20,0.910971210191259,18,0.8369301084678846,0.327073413170941,0.39552383273210245,16.0,0.0
116,2016-02-29,18,0.12165793024523441,18,0.9147878993953196,0.8293643922270831,0.9807030137443952,14.4,0.0
117,2016-02-29,18,0.6758213297659811,18,0.7045862607036278,0.6977950202917726,0.19410813118027714,14.4,0.0
118,2016-02-29,16,0.7547514055074249,18,0.38700659769417056,0.3911727346217174,0.8496305764961004,12.8,0.0
119,2016-02-29,16,0.9105353698560246,18,0.705693904972807,0.7881130447105216,0.45964499769308265,12.8,0.0
120,2016-02-29,18,0.2416879299437812,18,0.9233111565425577,0.0,0.1925857832764143,14.4,0.0
121,2016-02-29,21,0.9755955327544283,18,0.28815289454812154,0.8099585179214429,0.17126442146678234,16.8,0.0
122,2016-02-29,23,0.3037296801778313,18,0.6840198457708746,0.0,0.4605330170263848,18.400000000000002,0.0
123,2016-02-29,19,0.9006002997188796,18,0.5202924997698993,0.9615308856126406,0.22128808477168793,15.200000000000001,0.0
124,2016-02-29,18,0.10466007199390026,18,0.8773657752485579,0.15228942396975653,0.5143700168027616,14.4,0.0
125,2016-02-29,14,0.6731198462086596,18,0.9238893110931801,0.5147035975728066,0.7211523770470714,11.200000000000001,0.0
126,2016-02-29,11,0.8695428571818284,18,0.4892301565307503,1.0,0.9515079339125804,8.8,0.0
127,2016-02-29,23,0.5610275846761363,18,0.5962139627641655,1.0,0.03541708769813445,18.400000000000002,0.0
128,2016-02-29,14,0.4676184500097109,18,0.2642754157843866,0.5033099845747624,0.9828050341585762,11.200000000000001,0.0
129,2016-02-29,15,0.015087921518884051,18,0.9917108968630512,0.6407556016603554,0.7394109801185935,12.0,0.0
130,2016-02-29,15,0.39321395615611554,18,0.21039796338844785,0.8281633014875852,0.18319228819522537,12.0,0.0
131,2016-03-01,17,0.2622732208029519,28,0.21425596288493742,0.35088761676025315,0.560185622302057,13.600000000000001,0.0
132,2016-03-01,15,0.10085859104522166,28,0.2166397127268621,0.0,0.9677189597257391,12.0,0.0
133,2016-03-01,11,0.9171927061604335,28,0.2323071272464986,0.5587061296892344,0.3083843510756832,8.8,0.0
134,2016-03-01,16,0.5174602417688304,28,0.7290856206264126,1.0,0.33888996611535227,12.8,0.0
135,2016-03-01,15,0.13353967592343363,28,0.4159186670147922,0.0,0.7308818114469667,12.0,0.0
136,2016-03-01,14,0.1125431140433566,28,0.5838981780137995,0.1433603597066268,0.7013699059343118,11.200000000000001,0.0
137,2016-03-01,9,0.8416411484140771,28,0.4943366051327067,0.48634282137771073,0.7253489218662519,7.2,0.0
138,2016-03-01,14,0.5460747365304214,28,0.4300468142111865,0.7346576884805094,0.8939427440668857,11.200000000000001,0.0
139,2016-03-01,15,0.26101658314752796,28,0.7347658170361696,1.0,0.7166490873934734,12.0,0.0
140,2016-03-01,13,0.5758255178198639,28,0.5562164868036489,1.0,0.6821527701714027,10.4,0.0
141,2016-03-01,20,0.31385260677792237,28,0.3026306416600065,1.0,0.8431168420521119,16.0,0.0
142,2016-03-01,25,0.7916231853067416,28,0.970798194813456,1.0,0.6451189984951727,20.0,0.0
143,2016-03-01,18,0.4930907184029588,28,0.22484261212330414,0.27177371123735033,0.30269888812875856,14.4,0.0
144,2016-03-01,20,0.9651581834600466,28,0.13876915695467273,0.571871352061284,0.8287812022495744,16.0,0.0
145,2016-03-01,26,0.5203119444971533,28,0.6149324753622187,0.35004869019669343,0.24471954767634918,20.8,0.0
146,2016-03-01,19,0.9030215954972695,28,0.49192893928474624,0.8182096904803969,0.7037806929924809,15.200000000000001,0.0
147,2016-03-01,24,0.24980456060231693,28,0.1831527336532205,0.4120934765545299,0.5358882408436372,19.200000000000003,0.0
148,2016-03-01,12,0.5214873031839404,28,0.1093105151646997,0.13846920857436062,0.380809518748513,9.600000000000001,0.0
149,2016-03-01,16,0.5057456833900043,28,0.5395755249234239,1.0,0.17861793515885238,12.8,0.0
150,2016-03-01,23,0.813071480728264,28,0.2892992815482438,0.5248485790981932,0.8858316044330559,18.400000000000002,0.0
151,2016-03-01,20,0.07319422123083008,28,0.10305405184612337,0.2806351220512583,0.08023349348478681,16.0,0.0
152,2016-03-01,17,0.8362070007447454,28,0.49060154817431567,1.0,0.8035886470755149,13.600000000000001,0.0
153,2016-03-01,21,0.8042356353788297,28,0.6320916847324551,0.0,0.6834703518935442,16.8,0.0
154,2016-03-01,18,0.4063212708530659,28,0.03796921692694821,0.3482973115365581,0.46201044129800417,14.4,0.0
155,2016-03-01,19,0.036451248322167173,28,0.5001079204417592,0.24904215335353463,0.6640493094413982,15.200000000000001,0.0
156,2016-03-01,15,0.7672541069525759,28,0.0835434299294453,0.0,0.2826662622956666,12.0,0.0
157,2016-03-01,18,0.6789275690306019,28,0.7913182347443759,0.0,0.8615747749365014,14.4,0.0
158,2016-03-01,18,0.9189288882574176,28,0.7580360249227713,0.5711588756109008,0.17847955589273656,14.4,0.0
159,2016-03-02,25,0.4606302961632769,26,0.955468323002926,0.39738607228615663,0.5414421320952196,20.0,0.0
160,2016-03-02,14,0.7782136015438966,26,0.6829138543754175,0.0,0.6077707514438672,11.200000000000001,0.0
161,2016-03-02,17,0.8872889518527348,26,0.05312869067295756,1.0,0.8284531949961254,13.600000000000001,0.0
162,2016-03-02,19,0.6749187698667877,26,0.30885268486379713,0.3917628407399907,0.9418092681914485,15.200000000000001,0.0
163,2016-03-02,13,0.8004790489984636,26,0.592594687323373,0.2287232373977161,0.12814785400273287,10.4,0.0
164,2016-03-02,17,0.9391113537321853,26,0.2351204072574643,1.0,0.23043067441021947,13.600000000000001,0.0
165,2016-03-02,16,0.040655809436685786,26,0.9649709995361269,0.0,0.6591583970705609,12.8,0.0
166,2016-03-02,8,0.8756717248700833,26,0.9450482237927939,0.8677146781630455,0.13247398881674854,6.4,0.0
167,2016-03-02,22,0.2765630724511342,26,0.8484008808376887,0.0,0.22407863694631935,17.6,0.0
168,2016-03-02,20,0.47576449942424426,26,0.47232399628840227,0.2689203301665956,0.5748625875891491,16.0,0.0
169,2016-03-02,13,0.7967609569319023,26,0.8414767148983973,0.0,0.16952372356620915,10.4,0.0
170,2016-03-02,16,0.71724223227523,26,0.13111064234791392,1.0,0.7822301513237783,12.8,0.0
171,2016-03-02,19,0.14714757194169303,26,0.3087336572978354,1.0,0.8569756261117601,15.200000000000001,0.0
172,2016-03-02,15,0.6587482589541455,26,0.46299639415441707,0.4352931240434674,0.03367420450284819,12.0,0.0
173,2016-03-02,15,0.06925207000983546,26,0.7418472006834668,1.0,0.5326448049436736,12.0,0.0
174,2016-03-02,9,0.35707062835287895,26,0.48582522870889666,0.5100067993738249,0.7969513574435644,7.2,0.0
175,2016-03-02,19,0.8128295501637063,26,0.13687611879745087,0.8840309436639909,0.9751396811571157,15.200000000000001,0.0
176,2016-03-02,17,0.4277048330275506,26,0.34353652970435833,0.2235814017892676,0.27425859319442125,13.600000000000001,0.0
177,2016-03-02,18,0.5998544375434464,26,0.324426169672443,0.0,0.16910106336538333,14.4,0.0
178,2016-03-02,9,0.7281612831471338,26,0.30041890431803975,0.0,0.8767009301816353,7.2,0.0
179,2016-03-02,25,0.8212276083065595,26,0.16550140046578743,0.7915609258787559,0.9091824637608487,20.0,0.0
180,2016-03-02,17,0.7605151199802831,26,0.414901772573252,1.0,0.19753288946715686,13.600000000000001,0.0
181,2016-03-02,15,0.0071432752789984955,26,0.44812065750272334,0.7347058152539435,0.4415297427026398,12.0,0.0
182,2016-03-02,27,0.4202568336725351,26,0.7749003758140172,0.3376976902995738,0.7192321416923365,21.6,0.0
183,2016-03-02,16,0.4631362180381473,26,0.7963907007825485,1.0,0.8453451587639734,12.8,0.0
184,2016-03-02,9,0.05549950311272267,26,0.5223901280016119,0.7186509233185967,0.16827530536724433,7.2,0.0
185,2016-03-03,16,0.3038669947153547,28,0.8193562457545637,0.3679906407075997,0.436119137508724,12.8,0.0
186,2016-03-03,16,0.6753923909128707,28,0.46760119044811566,0.9485882987594408,0.3633094554071753,12.8,0.0
187,2016-03-03,22,0.9236580482441975,28,0.7391087269840894,1.0,0.284143272181518,17.6,0.0
188,2016-03-03,10,0.06996941969626091,28,0.4606464683225363,1.0,0.7720255005303132,8.0,0.0
189,2016-03-03,20,0.7817694426024975,28,0.8640857495729742,0.0,0.7158187356220659,16.0,0.0
190,2016-03-03,8,0.03510298901951303,28,0.7021642920041132,0.0,0.16283091474667466,6.4,0.0
191,2016-03-03,15,0.5090796626394611,28,0.16797507343295692,0.8013618956179267,0.7607077729941736,12.0,0.0
192,2016-03-03,15,0.4387916734246067,28,0.17924647312516861,1.0,0.785828168637876,12.0,0.0
193,2016-03-03,22,0.6905217829138505,28,0.8499050285500909,0.5880818239811768,0.7386065968688063,17.6,0.0
194,2016-03-03,16,0.779246629250854,28,0.3651122468419854,1.0,0.22880153646288492,12.8,0.0
195,2016-03-03,13,0.047229130005625786,28,0.38103513941087674,0.7224819710124252,0.3302114813466831,10.4,0.0
196,2016-03-03,23,0.0745612011704414,28,0.04120749026614079,0.7120485697785135,0.27613222085524347,18.400000000000002,0.0
197,2016-03-03,25,0.6048445389025288,28,0.6341630769147428,0.7483405985974747,0.8975984079750092,20.0,0.0
198,2016-03-03,13,0.7123500026732243,28,0.8041783424451304,0.7103766932266293,0.9251225926221389,10.4,0.0
199,2016-03-03,20,0.15077454817162717,28,0.8973128976410044,0.38834958355513016,0.6185755652290547,16.0,0.0
200,2016-03-03,14,0.6147635745007861,28,0.19476348252875664,1.0,0.139303583663965,11.200000000000001,0.0
201,2016-03-03,17,0.1508509880160348,28,0.8573423604038247,1.0,0.1375290754165801,13.600000000000001,0.0
202,2016-03-03,18,0.4617322192499923,28,0.17672956273072515,0.32104188502502334,0.3658679913753601,14.4,0.0
203,2016-03-03,10,0.9802632788472591,28,0.37352109865034655,0.4573874802084791,0.11546953773860269,8.0,0.0
204,2016-03-03,17,0.8435191578068069,28,0.38227876105705216,0.07936668234741107,0.5118326790353088,13.600000000000001,0.0
205,2016-03-03,11,0.6919147835529168,28,0.570645022015523,0.8401847127664847,0.2593561614943568,8.8,0.0
206,2016-03-03,12,0.46279892782768084,28,0.5111367165411828,0.0,0.1104778922193611,9.600000000000001,0.0
207,2016-03-03,14,0.9167736205660134,28,0.5290773087427948,0.43336679052796906,0.1881140530715265,11.200000000000001,0.0
208,2016-03-03,7,0.7325674873082761,28,0.5232026990109716,0.9736542463407322,0.3239591662101018,5.6000000000000005,0.0
209,2016-03-03,9,0.002100500892840307,28,0.9318775575930066,0.8801148141839759,0.6655391432760631,7.2,0.0
210,2016-03-03,18,0.6729292499766939,28,0.2465759340069429,0.886854468179699,0.31195917200078416,14.4,0.0
211,2016-03-03,20,0.578746040618,28,0.20830305100300806,0.009559740683477647,0.5239487546148249,16.0,0.0
212,2016-03-03,21,0.4790055255964919,28,0.8160303900904469,0.9823250416918776,0.3337684173003055,16.8,0.0
213,2016-03-04,14,0.2740592525360537,39,0.3508719013016405,0.8711762860745145,0.6152545734642763,11.200000000000001,0.0
214,2016-03-04,16,0.010250039399590904,39,0.5509779053244193,0.44324590150329557,0.9536599623823226,12.8,0.0
215,2016-03-04,6,0.6293597228295822,39,0.9729106898748249,0.9855058690347057,0.44801471652408964,4.800000000000001,0.0
216,2016-03-04,25,0.29517230521974247,39,0.11277621523807146,0.0,0.20704983825331424,20.0,0.0
217,2016-03-04,8,0.18728654470189776,39,0.3132585284297136,1.0,0.42536729190538647,6.4,0.0
218,2016-03-04,12,0.09528805226080372,39,0.04179770981531006,1.0,0.4445742647637577,9.600000000000001,0.0
219,2016-03-04,19,0.28375580746525464,39,0.7383997586209003,0.4321613307380763,0.5076174866719614,15.200000000000001,0.0
220,2016-03-04,10,0.21492438413069526,39,0.657512387659044,0.9056703897868587,0.5257332498109579,8.0,0.0
221,2016-03-04,11,0.2856037339109023,39,0.21463574639995364,0.6239852959340941,0.042429191882546125,8.8,0.0
222,2016-03-04,12,0.471409857469679,39,0.4167534401953371,0.1854323554926106,0.16441908617012002,9.600000000000001,0.0
223,2016-03-04,19,0.549496821088408,39,0.643841934148195,0.6438551092041657,0.45022717961737324,15.200000000000001,0.0
224,2016-03-04,28,0.8451131155747016,39,0.6614813267154414,1.0,0.7079711706189208,22.400000000000002,0.0
225,2016-03-04,17,0.9885097007841643,39,0.1704771334837707,0.40945374124232503,0.7775879083055336,13.600000000000001,0.0
226,2016-03-04,11,0.04886808622935135,39,0.8816522357485486,0.41216528846050315,0.7771029994696447,8.8,0.0
227,2016-03-04,19,0.23211825143616394,39,0.7780081598084683,0.5627646185530095,0.5027787525092214,15.200000000000001,0.0
228,2016-03-04,14,0.6433114272482352,39,0.133954208171691,0.8167481650382854,0.9567475933072476,11.200000000000001,0.0
229,2016-03-04,16,0.1614665628916767,39,0.8689166264320788,1.0,0.33187371253987585,12.8,0.0
230,2016-03-04,22,0.8701458933690015,39,0.7487778782768545,0.2826603474103188,0.4814581623460332,17.6,0.0
231,2016-03-04,13,0.21740242630502593,39,0.7985856540990809,0.8541981213417158,0.7483739993410363,10.4,0.0
232,2016-03-04,17,0.741755038883449,39,0.5433452305839027,0.708058003131841,0.8578395184395139,13.600000000000001,0.0
233,2016-03-04,12,0.6530205132311011,39,0.2208379150614619,0.0,0.4144600551329115,9.600000000000001,0.0
234,2016-03-04,16,0.7988855115046296,39,0.9184586465896005,0.3903417589236555,0.8486845142673234,12.8,0.0
235,2016-03-04,18,0.031247562265261597,39,0.5920845776663763,0.5338355507816283,0.4445709417507092,14.4,0.0
236,2016-03-04,12,0.22957402874434518,39,0.34623790945514643,0.5802148801531971,0.7157470842863543,9.600000000000001,0.0
237,2016-03-04,15,0.7046274991204592,39,0.26377852928001977,0.7630017166934903,0.008448363578819729,12.0,0.0
238,2016-03-04,15,0.08756250900112283,39,0.913915477165132,0.0,0.025201423670748957,12.0,0.0
239,2016-03-04,13,0.03058948319431931,39,0.4197354613068207,0.6231277615708485,0.9404504935420885,10.4,0.0
240,2016-03-04,11,0.35713493369956073,39,0.5401915156671309,0.2611622113359792,0.10213794823119349,8.8,0.0
241,2016-03-04,9,0.5897819914717638,39,0.6084421578050496,0.0,0.6619677904397077,7.2,0.0
242,2016-03-04,16,0.05222272738416023,39,0.826249828434158,0.8621482150051742,0.2832587438211208,12.8,0.0
243,2016-03-04,15,0.06566366620637754,39,0.6235631845621308,0.9676397880326013,0.2008423437754454,12.0,0.0
244,2016-03-04,28,0.043501186059715646,39,0.17671216158442604,0.27337486610398215,0.3883341821147591,22.400000000000002,0.0
245,2016-03-04,4,0.3951507584675038,39,0.5912573526535458,1.0,0.9259015965084992,3.2,0.0
